C4512,Cereals,2017-01-06,9.55,5
C529,Cereals,2017-01-06,9.05,8
C5734,Cereals,2017-01-06,9.42,7
C753,Cereals,2017-01-06,8.13,11
C5652,Cereals,2017-01-06,9.22,7
C6108,Cereals,2017-01-06,8.2,11
C3889,Cereals,2017-01-06,9.16,7
C3721,Cereals,2017-01-06,9.11,7
C8902,Cereals,2017-01-06,8.84,7
C4538,Cereals,2017-01-06,8.71,8
C6087,Cereals,2017-01-06,9.17,8
C5775,Cereals,2017-01-06,9.13,8
C5259,Cereals,2017-01-06,8.46,10
C3910,Cereals,2017-01-06,9.54,6
C6503,Cereals,2017-01-06,9.26,7
C6279,Cereals,2017-01-06,9.15,7
C9586,Cereals,2017-01-06,9.97,5
C3557,Cereals,2017-01-06,8.1,11
C3325,Cereals,2017-01-06,8.04,10
C6746,Cereals,2017-01-06,8.65,9
C8321,Cereals,2017-01-06,9.39,7
C9904,Cereals,2017-01-06,9.15,8
C4777,Cereals,2017-01-06,8.81,9
C2325,Cereals,2017-01-06,10.22,4
C1130,Cereals,2017-01-06,8.61,9
C1980,Cereals,2017-01-06,9.39,6
C7323,Cereals,2017-01-06,9.81,6
C3998,Cereals,2017-01-06,8.55,8
C9161,Cereals,2017-01-06,9.13,8
C4651,Cereals,2017-01-06,9.39,6
C942,Cereals,2017-01-06,8.77,8
C9329,Cereals,2017-01-06,9.7,5
C1037,Cereals,2017-01-06,8.45,10
C1483,Cereals,2017-01-06,9.4,6
C334,Cereals,2017-01-06,8.68,9
C3896,Cereals,2017-01-06,8.68,9
C5680,Cereals,2017-01-06,9.19,7
C6493,Cereals,2017-01-06,7.93,12
C5783,Cereals,2017-01-06,8.85,7
C4281,Cereals,2017-01-06,8.8,8
C8261,Cereals,2017-01-06,9.64,5
C7152,Cereals,2017-01-06,9.38,6
C4700,Cereals,2017-01-06,8.2,9
C4969,Cereals,2017-01-06,9.07,8
C6221,Cereals,2017-01-06,10.13,5
C348,Cereals,2017-01-06,8.52,11
C5408,Cereals,2017-01-06,8.47,10
C8558,Cereals,2017-01-06,9.44,7
C4742,Cereals,2017-01-06,8.91,8
C3802,Cereals,2017-01-06,10.0,4
C1732,Cereals,2017-01-06,9.34,6
C9059,Cereals,2017-01-06,8.17,11
C2753,Cereals,2017-01-06,8.24,10
C7600,Cereals,2017-01-06,9.54,6
C510,Cereals,2017-01-06,8.76,9
C8740,Cereals,2017-01-06,8.97,8
D9775,Diapers,2017-01-07,16.46,65
D80,Diapers,2017-01-07,8.57,94
D3248,Diapers,2017-01-07,13.5,41
D1714,Diapers,2017-01-07,12.66,72
D1408,Diapers,2017-01-07,13.8,65
D4564,Diapers,2017-01-07,12.37,82
D8861,Diapers,2017-01-07,13.38,66
D1053,Diapers,2017-01-07,9.63,78
D4231,Diapers,2017-01-07,12.88,73
D9387,Diapers,2017-01-07,11.44,67
D7870,Diapers,2017-01-07,10.32,38
D9492,Diapers,2017-01-07,10.99,32
D7274,Diapers,2017-01-07,10.74,27
D5826,Diapers,2017-01-07,10.89,32
D3237,Diapers,2017-01-07,10.99,33
D6346,Diapers,2017-01-07,9.22,38
D796,Diapers,2017-01-07,9.82,43
D3307,Diapers,2017-01-07,11.25,33
D4192,Diapers,2017-01-07,9.99,36
D1278,Diapers,2017-01-07,9.3,38
D9904,Diapers,2017-01-07,9.66,36
D8421,Diapers,2017-01-07,9.0,42
D6247,Diapers,2017-01-07,8.94,40
D3029,Diapers,2017-01-07,9.65,43
D7147,Diapers,2017-01-07,7.71,44
D4263,Diapers,2017-01-07,9.37,34
D4389,Diapers,2017-01-07,9.75,30
D7511,Diapers,2017-01-07,9.12,37
D8200,Diapers,2017-01-07,11.21,29
D6936,Diapers,2017-01-07,10.06,29
D8500,Diapers,2017-01-07,8.77,11
D4595,Diapers,2017-01-07,8.86,9
D8085,Diapers,2017-01-07,6.97,12
D8542,Diapers,2017-01-07,9.37,5
D7329,Diapers,2017-01-07,7.6,6
D5119,Diapers,2017-01-07,8.54,9
D5674,Diapers,2017-01-07,5.96,16
D1346,Diapers,2017-01-07,9.64,6
D702,Diapers,2017-01-07,8.43,8
D2096,Diapers,2017-01-07,6.91,15
D1322,Diapers,2017-01-07,10.57,5
D1036,Diapers,2017-01-07,9.25,8
D5574,Diapers,2017-01-07,6.73,13
D306,Diapers,2017-01-07,10.58,4
D9761,Diapers,2017-01-07,9.11,8
D6897,Diapers,2017-01-07,8.74,8
D1211,Diapers,2017-01-07,4.88,15
D3684,Diapers,2017-01-07,7.62,11
D4670,Diapers,2017-01-07,8.37,7
D6853,Diapers,2017-01-07,10.26,4
D7755,Diapers,2017-01-07,7.32,12
D2587,Diapers,2017-01-07,8.87,9
D5374,Diapers,2017-01-07,6.28,12
D1425,Diapers,2017-01-07,8.12,10
D2050,Diapers,2017-01-07,8.39,9
D5991,Diapers,2017-01-07,6.87,16
D9927,Diapers,2017-01-07,9.2,7
D9976,Diapers,2017-01-07,7.3,12
D4436,Diapers,2017-01-07,9.4,6
D5156,Diapers,2017-01-07,5.94,18
D8829,Diapers,2017-01-07,7.85,10
D1515,Diapers,2017-01-07,9.81,6
D3078,Diapers,2017-01-07,8.6,8
D2092,Diapers,2017-01-07,8.81,9
D506,Diapers,2017-01-07,8.13,12
D1207,Diapers,2017-01-07,8.89,9
D1963,Diapers,2017-01-07,7.95,9
D4687,Diapers,2017-01-07,10.28,5
D8139,Diapers,2017-01-07,9.61,6
D2786,Diapers,2017-01-07,9.6,6
D9604,Diapers,2017-01-07,7.75,10
D7680,Diapers,2017-01-07,7.75,12
D3108,Diapers,2017-01-07,9.15,8
D8876,Diapers,2017-01-07,8.11,8
D268,Diapers,2017-01-07,10.06,4
D7328,Diapers,2017-01-07,8.17,10
D131,Diapers,2017-01-07,6.47,14
D718,Diapers,2017-01-07,8.64,8
D6836,Diapers,2017-01-07,8.19,10
D5111,Diapers,2017-01-07,8.24,8
D1454,Diapers,2017-01-07,11.16,3
D5491,Diapers,2017-01-07,8.47,7
D1938,Diapers,2017-01-07,8.23,10
D8141,Diapers,2017-01-07,8.16,10
D2927,Diapers,2017-01-07,8.67,10
D4844,Diapers,2017-01-07,8.7,7
D559,Diapers,2017-01-07,5.12,17
D8755,Diapers,2017-01-07,9.58,6
D6035,Diapers,2017-01-07,8.26,9
D3864,Diapers,2017-01-07,6.72,11
D6230,Diapers,2017-01-07,7.77,7
D6573,Diapers,2017-01-07,8.5,10
D7734,Diapers,2017-01-07,6.41,17
D7938,Diapers,2017-01-07,9.45,6
D7689,Diapers,2017-01-07,7.33,13
D2391,Diapers,2017-01-07,9.31,9
D9687,Diapers,2017-01-07,5.72,22
D8075,Diapers,2017-01-07,7.67,11
D9378,Diapers,2017-01-07,7.82,10
D1349,Diapers,2017-01-07,6.61,11
H7883,Headphones,2017-01-07,112.51,140
H1407,Headphones,2017-01-07,127.72,99
H6483,Headphones,2017-01-07,114.8,117
H27,Headphones,2017-01-07,118.19,105
H349,Headphones,2017-01-07,129.06,83
H3527,Headphones,2017-01-07,139.02,92
H6447,Headphones,2017-01-07,108.28,140
H8005,Headphones,2017-01-07,114.06,131
H4899,Headphones,2017-01-07,115.86,138
H9098,Headphones,2017-01-07,104.68,135
H2305,Headphones,2017-01-07,120.47,133
H516,Headphones,2017-01-07,107.9,150
H1404,Headphones,2017-01-07,82.7,64
H3968,Headphones,2017-01-07,81.02,55
H4794,Headphones,2017-01-07,91.65,40
H4054,Headphones,2017-01-07,76.77,66
H4533,Headphones,2017-01-07,75.37,55
H7989,Headphones,2017-01-07,88.94,51
H9113,Headphones,2017-01-07,90.01,43
H1472,Headphones,2017-01-07,102.96,24
H9403,Headphones,2017-01-07,97.18,32
H2038,Headphones,2017-01-07,76.67,57
H6770,Headphones,2017-01-07,83.01,56
H3275,Headphones,2017-01-07,98.24,32
H6714,Headphones,2017-01-07,87.62,62
H4396,Headphones,2017-01-07,80.1,64
H2401,Headphones,2017-01-07,76.91,78
H7673,Headphones,2017-01-07,83.29,59
H3396,Headphones,2017-01-07,89.51,40
H7154,Headphones,2017-01-07,78.83,66
H6631,Headphones,2017-01-07,83.97,59
H5058,Headphones,2017-01-07,80.73,53
H8990,Headphones,2017-01-07,99.67,28
H4212,Headphones,2017-01-07,86.28,45
H1747,Headphones,2017-01-07,71.56,85
H2831,Headphones,2017-01-07,80.79,64
H2244,Headphones,2017-01-07,52.36,20
H86,Headphones,2017-01-07,64.39,13
H8685,Headphones,2017-01-07,56.66,18
H3650,Headphones,2017-01-07,55.85,19
H3389,Headphones,2017-01-07,56.16,21
H2158,Headphones,2017-01-07,53.94,21
H4043,Headphones,2017-01-07,53.46,21
H3856,Headphones,2017-01-07,62.01,16
H57,Headphones,2017-01-07,60.41,17
H4639,Headphones,2017-01-07,60.85,15
H9878,Headphones,2017-01-07,50.74,24
H156,Headphones,2017-01-07,57.69,18
H5702,Headphones,2017-01-07,59.32,19
H3491,Headphones,2017-01-07,55.46,17
H7399,Headphones,2017-01-07,60.76,15
H7810,Headphones,2017-01-07,56.0,18
H1954,Headphones,2017-01-07,56.89,17
H5924,Headphones,2017-01-07,61.63,18
H1547,Headphones,2017-01-07,63.26,14
H7180,Headphones,2017-01-07,55.09,22
H1819,Headphones,2017-01-07,58.15,15
H759,Headphones,2017-01-07,54.47,20
H5926,Headphones,2017-01-07,56.85,20
H820,Headphones,2017-01-07,58.63,16
H9666,Headphones,2017-01-07,64.75,14
H7621,Headphones,2017-01-07,72.89,6
H7107,Headphones,2017-01-07,57.41,18
H2071,Headphones,2017-01-07,57.52,18
H14,Headphones,2017-01-07,56.76,18
H8567,Headphones,2017-01-07,57.76,19
H9722,Headphones,2017-01-07,62.31,13
H8466,Headphones,2017-01-07,66.15,13
H2061,Headphones,2017-01-07,64.62,13
H7854,Headphones,2017-01-07,64.0,12
H26,Headphones,2017-01-07,62.54,13
H300,Headphones,2017-01-07,62.88,15
H7638,Headphones,2017-01-07,59.16,18
H3005,Headphones,2017-01-07,54.52,21
H1445,Headphones,2017-01-07,61.77,13
H1984,Headphones,2017-01-07,64.59,11
H6281,Headphones,2017-01-07,54.6,18
H8163,Headphones,2017-01-07,54.78,22
H7899,Headphones,2017-01-07,67.89,10
H2373,Headphones,2017-01-07,56.09,19
H2247,Headphones,2017-01-07,65.48,9
H1593,Headphones,2017-01-07,56.19,19
H3471,Headphones,2017-01-07,60.79,15
H9660,Headphones,2017-01-07,51.16,21
H3614,Headphones,2017-01-07,57.8,19
H5060,Headphones,2017-01-07,66.87,11
H1910,Headphones,2017-01-07,46.75,31
H373,Headphones,2017-01-07,63.29,13
H8173,Headphones,2017-01-07,69.77,9
H7543,Headphones,2017-01-07,58.01,21
H8237,Headphones,2017-01-07,59.07,15
H6621,Headphones,2017-01-07,57.95,20
H790,Headphones,2017-01-07,54.8,18
H1112,Headphones,2017-01-07,61.78,15
H6586,Headphones,2017-01-07,57.87,20
H4840,Headphones,2017-01-07,66.78,12
H7169,Headphones,2017-01-07,60.36,16
H8701,Headphones,2017-01-07,59.97,17
H4555,Headphones,2017-01-07,53.37,22
H4232,Headphones,2017-01-07,58.3,16
H4893,Headphones,2017-01-07,67.68,10
H7331,Headphones,2017-01-07,53.97,19
H603,Headphones,2017-01-07,58.27,16
H6168,Headphones,2017-01-07,70.34,7
H9425,Headphones,2017-01-07,62.7,13
H6539,Headphones,2017-01-07,53.53,24
H931,Headphones,2017-01-07,61.64,14
H6295,Headphones,2017-01-07,51.8,25
H81,Headphones,2017-01-07,58.21,20
H8145,Headphones,2017-01-07,61.66,17
H8781,Headphones,2017-01-07,53.62,19
H8868,Headphones,2017-01-07,55.58,20
H6604,Headphones,2017-01-07,60.39,16
H330,Headphones,2017-01-07,59.3,15
H8307,Headphones,2017-01-07,69.11,10
H6178,Headphones,2017-01-07,50.62,22
H3570,Headphones,2017-01-07,57.11,19
H554,Headphones,2017-01-07,63.08,14
H2950,Headphones,2017-01-07,50.32,23
H5304,Headphones,2017-01-07,57.22,18
C2147,Cereals,2017-01-07,15.26,104
C608,Cereals,2017-01-07,14.67,114
C955,Cereals,2017-01-07,15.04,105
C760,Cereals,2017-01-07,13.63,105
C787,Cereals,2017-01-07,15.24,106
C8094,Cereals,2017-01-07,15.81,93
C1023,Cereals,2017-01-07,16.07,95
C297,Cereals,2017-01-07,14.99,105
C8297,Cereals,2017-01-07,15.38,94
C9880,Cereals,2017-01-07,15.72,103
C7596,Cereals,2017-01-07,15.71,101
C4292,Cereals,2017-01-07,14.37,112
C7703,Cereals,2017-01-07,15.18,102
C9512,Cereals,2017-01-07,15.1,100
C6644,Cereals,2017-01-07,15.33,94
C8408,Cereals,2017-01-07,15.89,97
C2771,Cereals,2017-01-07,16.06,97
C7340,Cereals,2017-01-07,15.34,96
C729,Cereals,2017-01-07,14.68,97
C3242,Cereals,2017-01-07,15.7,97
C1204,Cereals,2017-01-07,10.31,54
C8589,Cereals,2017-01-07,11.69,44
C8927,Cereals,2017-01-07,12.93,30
C2940,Cereals,2017-01-07,10.46,54
C8841,Cereals,2017-01-07,12.85,33
C8108,Cereals,2017-01-07,12.28,38
C4201,Cereals,2017-01-07,10.72,52
C6184,Cereals,2017-01-07,10.05,63
C4611,Cereals,2017-01-07,9.32,60
C3851,Cereals,2017-01-07,10.49,53
C1568,Cereals,2017-01-07,11.06,50
C7322,Cereals,2017-01-07,10.69,55
C1506,Cereals,2017-01-07,10.86,55
C1894,Cereals,2017-01-07,12.23,43
C5458,Cereals,2017-01-07,10.15,60
C2952,Cereals,2017-01-07,9.65,66
C7661,Cereals,2017-01-07,9.24,67
C3372,Cereals,2017-01-07,10.73,54
C535,Cereals,2017-01-07,10.81,51
C9982,Cereals,2017-01-07,12.18,39
C2779,Cereals,2017-01-07,10.12,65
C9838,Cereals,2017-01-07,11.81,41
C5007,Cereals,2017-01-07,9.67,59
C4410,Cereals,2017-01-07,12.59,35
C6799,Cereals,2017-01-07,12.24,39
C6946,Cereals,2017-01-07,10.07,60
C8456,Cereals,2017-01-07,11.42,48
C5041,Cereals,2017-01-07,11.56,41
C8945,Cereals,2017-01-07,11.5,35
C8644,Cereals,2017-01-07,9.78,66
C2363,Cereals,2017-01-07,11.08,49
C1276,Cereals,2017-01-07,11.72,42
C7110,Cereals,2017-01-07,10.43,54
C3786,Cereals,2017-01-07,11.2,42
C3045,Cereals,2017-01-07,9.6,61
C243,Cereals,2017-01-07,10.83,49
C1985,Cereals,2017-01-07,9.78,61
C2883,Cereals,2017-01-07,11.02,54
C3539,Cereals,2017-01-07,11.95,46
C9811,Cereals,2017-01-07,10.63,51
C1075,Cereals,2017-01-07,8.51,17
C8171,Cereals,2017-01-07,9.9,9
C9015,Cereals,2017-01-07,9.24,13
C8671,Cereals,2017-01-07,8.83,14
C6142,Cereals,2017-01-07,9.41,13
C7693,Cereals,2017-01-07,9.22,15
C8744,Cereals,2017-01-07,9.05,15
C3089,Cereals,2017-01-07,9.54,11
C2408,Cereals,2017-01-07,9.0,15
C2358,Cereals,2017-01-07,9.7,10
C4390,Cereals,2017-01-07,8.79,14
C5147,Cereals,2017-01-07,8.73,14
C2203,Cereals,2017-01-07,10.27,9
C2178,Cereals,2017-01-07,9.06,15
C6826,Cereals,2017-01-07,8.89,14
C8607,Cereals,2017-01-07,9.12,14
C1033,Cereals,2017-01-07,8.28,17
C949,Cereals,2017-01-07,9.04,13
C9339,Cereals,2017-01-07,9.07,13
C3719,Cereals,2017-01-07,8.84,14
C8509,Cereals,2017-01-07,8.54,18
C4488,Cereals,2017-01-07,8.87,14
C7149,Cereals,2017-01-07,7.68,19
C5105,Cereals,2017-01-07,9.12,15
C6460,Cereals,2017-01-07,8.86,13
C6365,Cereals,2017-01-07,9.62,11
C6692,Cereals,2017-01-07,8.9,17
C4587,Cereals,2017-01-07,9.45,12
C9722,Cereals,2017-01-07,9.62,11
C7201,Cereals,2017-01-07,9.15,13
C6167,Cereals,2017-01-07,10.03,9
C9207,Cereals,2017-01-07,9.07,15
C7224,Cereals,2017-01-07,8.51,18
C4318,Cereals,2017-01-07,8.43,17
C9744,Cereals,2017-01-07,8.75,15
C251,Cereals,2017-01-07,8.87,17
C2299,Cereals,2017-01-07,9.58,12
C4522,Cereals,2017-01-07,9.27,12
C5071,Cereals,2017-01-07,9.12,13
C9128,Cereals,2017-01-07,8.35,17
C9865,Cereals,2017-01-07,9.47,11
C8991,Cereals,2017-01-07,9.41,12
C5870,Cereals,2017-01-07,9.3,13
C2436,Cereals,2017-01-07,9.37,13
C7021,Cereals,2017-01-07,9.09,14
C7496,Cereals,2017-01-07,9.78,9
C3616,Cereals,2017-01-07,9.69,11
C5910,Cereals,2017-01-07,8.78,15
C6074,Cereals,2017-01-07,8.88,15
C9636,Cereals,2017-01-07,9.0,14
C3602,Cereals,2017-01-07,8.32,18
C1054,Cereals,2017-01-07,10.18,8
C9403,Cereals,2017-01-07,9.49,11
C1178,Cereals,2017-01-07,9.6,11
C4931,Cereals,2017-01-07,9.07,13
C4622,Cereals,2017-01-07,9.13,15
C5608,Cereals,2017-01-07,9.56,12
C7898,Cereals,2017-01-07,9.05,14
C4448,Cereals,2017-01-07,9.11,12
C1593,Cereals,2017-01-07,8.79,15
C294,Cereals,2017-01-07,8.5,17
C7148,Cereals,2017-01-07,8.3,21
C9976,Cereals,2017-01-07,8.61,16
C4967,Cereals,2017-01-07,9.08,15
C2870,Cereals,2017-01-07,9.31,12
C3623,Cereals,2017-01-07,9.57,12
C6750,Cereals,2017-01-07,8.98,15
C5794,Cereals,2017-01-07,8.88,16
C93,Cereals,2017-01-07,9.5,10
C767,Cereals,2017-01-07,9.43,12
C6301,Cereals,2017-01-07,8.19,17
C6096,Cereals,2017-01-07,8.43,19
C771,Cereals,2017-01-07,8.51,19
C780,Cereals,2017-01-07,8.85,13
C4502,Cereals,2017-01-07,8.96,14
C1021,Cereals,2017-01-07,8.44,18
C1268,Cereals,2017-01-07,9.33,12
C5668,Cereals,2017-01-07,9.42,13
C9028,Cereals,2017-01-07,8.09,19
C7925,Cereals,2017-01-07,8.56,16
C6708,Cereals,2017-01-07,9.3,12
C1729,Cereals,2017-01-07,8.61,17
C681,Cereals,2017-01-07,8.76,15
C4897,Cereals,2017-01-07,8.79,14
C4512,Cereals,2017-01-07,8.97,14
C529,Cereals,2017-01-07,8.79,16
C5734,Cereals,2017-01-07,9.13,14
C753,Cereals,2017-01-07,9.48,11
C5652,Cereals,2017-01-07,8.41,17
C6108,Cereals,2017-01-07,9.57,11
C3889,Cereals,2017-01-07,7.9,19
C3721,Cereals,2017-01-07,8.87,16
C8902,Cereals,2017-01-07,8.74,15
C4538,Cereals,2017-01-07,7.91,21
C6087,Cereals,2017-01-07,9.77,12
C5775,Cereals,2017-01-07,9.09,15
C5259,Cereals,2017-01-07,8.88,14
C3910,Cereals,2017-01-07,8.9,13
C6503,Cereals,2017-01-07,8.51,18
C6279,Cereals,2017-01-07,9.52,10
C9586,Cereals,2017-01-07,9.15,12
C3557,Cereals,2017-01-07,9.37,13
C3325,Cereals,2017-01-07,8.83,15
C6746,Cereals,2017-01-07,8.71,16
C8321,Cereals,2017-01-07,10.0,9
C9904,Cereals,2017-01-07,8.42,17
C4777,Cereals,2017-01-07,9.11,12
C2325,Cereals,2017-01-07,8.35,19
C1130,Cereals,2017-01-07,7.8,24
C1980,Cereals,2017-01-07,8.61,16
C7323,Cereals,2017-01-07,9.58,11
C3998,Cereals,2017-01-07,7.95,18
C9161,Cereals,2017-01-07,9.3,12
C4651,Cereals,2017-01-07,9.23,12
C942,Cereals,2017-01-07,8.44,17
C9329,Cereals,2017-01-07,9.09,15
C1037,Cereals,2017-01-07,8.54,18
C1483,Cereals,2017-01-07,8.66,16
C334,Cereals,2017-01-07,8.96,14
C3896,Cereals,2017-01-07,8.65,16
C5680,Cereals,2017-01-07,8.24,20
C6493,Cereals,2017-01-07,8.56,16
C5783,Cereals,2017-01-07,9.36,12
C4281,Cereals,2017-01-07,8.59,17
C8261,Cereals,2017-01-07,8.61,16
C7152,Cereals,2017-01-07,8.54,18
C4700,Cereals,2017-01-07,9.05,16
C4969,Cereals,2017-01-07,9.34,12
C6221,Cereals,2017-01-07,8.8,15
C348,Cereals,2017-01-07,8.62,16
C5408,Cereals,2017-01-07,9.4,12
C8558,Cereals,2017-01-07,8.97,13
C4742,Cereals,2017-01-07,9.42,13
C3802,Cereals,2017-01-07,9.64,10
C1732,Cereals,2017-01-07,8.88,15
C9059,Cereals,2017-01-07,8.14,18
C2753,Cereals,2017-01-07,8.61,17
C7600,Cereals,2017-01-07,8.57,16
C510,Cereals,2017-01-07,8.63,15
C8740,Cereals,2017-01-07,8.66,16
D9775,Diapers,2017-01-08,10.82,87
D80,Diapers,2017-01-08,11.17,57
D3248,Diapers,2017-01-08,11.2,53
D1714,Diapers,2017-01-08,12.1,67
D1408,Diapers,2017-01-08,12.67,52
D4564,Diapers,2017-01-08,11.93,67
D8861,Diapers,2017-01-08,12.09,75
D1053,Diapers,2017-01-08,11.37,67
D4231,Diapers,2017-01-08,11.63,80
D9387,Diapers,2017-01-08,11.0,72
D7870,Diapers,2017-01-08,11.99,24
D9492,Diapers,2017-01-08,8.63,38
D7274,Diapers,2017-01-08,10.94,34
D5826,Diapers,2017-01-08,8.51,37
D3237,Diapers,2017-01-08,9.18,37
D6346,Diapers,2017-01-08,7.36,46
D796,Diapers,2017-01-08,10.67,30
D3307,Diapers,2017-01-08,8.56,51
D4192,Diapers,2017-01-08,9.36,36
D1278,Diapers,2017-01-08,10.13,32
D9904,Diapers,2017-01-08,9.62,30
D8421,Diapers,2017-01-08,9.41,41
D6247,Diapers,2017-01-08,11.79,30
D3029,Diapers,2017-01-08,11.09,24
D7147,Diapers,2017-01-08,11.42,23
D4263,Diapers,2017-01-08,10.07,41
D4389,Diapers,2017-01-08,9.02,41
D7511,Diapers,2017-01-08,11.17,23
D8200,Diapers,2017-01-08,10.64,24
D6936,Diapers,2017-01-08,8.59,34
D8500,Diapers,2017-01-08,8.39,7
D4595,Diapers,2017-01-08,5.84,20
D8085,Diapers,2017-01-08,9.44,7
D8542,Diapers,2017-01-08,7.03,13
D7329,Diapers,2017-01-08,5.21,15
D5119,Diapers,2017-01-08,7.84,8
D5674,Diapers,2017-01-08,7.66,10
D1346,Diapers,2017-01-08,9.99,6
D702,Diapers,2017-01-08,8.6,7
D2096,Diapers,2017-01-08,7.2,11
D1322,Diapers,2017-01-08,7.49,11
D1036,Diapers,2017-01-08,7.61,9
D5574,Diapers,2017-01-08,7.83,10
D306,Diapers,2017-01-08,7.64,11
D9761,Diapers,2017-01-08,8.78,9
D6897,Diapers,2017-01-08,6.45,14
D1211,Diapers,2017-01-08,6.28,13
D3684,Diapers,2017-01-08,7.69,11
D4670,Diapers,2017-01-08,9.23,6
D6853,Diapers,2017-01-08,7.19,15
D7755,Diapers,2017-01-08,8.13,11
D2587,Diapers,2017-01-08,6.44,13
D5374,Diapers,2017-01-08,7.03,13
D1425,Diapers,2017-01-08,8.07,9
D2050,Diapers,2017-01-08,7.28,12
D5991,Diapers,2017-01-08,6.87,12
D9927,Diapers,2017-01-08,9.09,7
D9976,Diapers,2017-01-08,5.77,16
D4436,Diapers,2017-01-08,7.85,11
D5156,Diapers,2017-01-08,7.87,10
D8829,Diapers,2017-01-08,9.4,5
D1515,Diapers,2017-01-08,9.83,7
D3078,Diapers,2017-01-08,8.57,9
D2092,Diapers,2017-01-08,7.87,10
D506,Diapers,2017-01-08,7.58,10
D1207,Diapers,2017-01-08,9.03,6
D1963,Diapers,2017-01-08,7.89,9
D4687,Diapers,2017-01-08,10.28,5
D8139,Diapers,2017-01-08,10.59,4
D2786,Diapers,2017-01-08,10.36,3
D9604,Diapers,2017-01-08,8.8,8
D7680,Diapers,2017-01-08,7.59,9
D3108,Diapers,2017-01-08,8.84,8
D8876,Diapers,2017-01-08,7.97,8
D268,Diapers,2017-01-08,7.21,13
D7328,Diapers,2017-01-08,7.86,11
D131,Diapers,2017-01-08,8.18,8
D718,Diapers,2017-01-08,9.67,6
D6836,Diapers,2017-01-08,7.8,9
D5111,Diapers,2017-01-08,9.59,6
D1454,Diapers,2017-01-08,8.85,7
D5491,Diapers,2017-01-08,6.31,14
D1938,Diapers,2017-01-08,6.62,11
D8141,Diapers,2017-01-08,8.75,7
D2927,Diapers,2017-01-08,9.65,5
D4844,Diapers,2017-01-08,7.53,10
D559,Diapers,2017-01-08,8.65,7
D8755,Diapers,2017-01-08,7.88,10
D6035,Diapers,2017-01-08,7.45,8
D3864,Diapers,2017-01-08,8.81,7
D6230,Diapers,2017-01-08,8.24,9
D6573,Diapers,2017-01-08,6.56,10
D7734,Diapers,2017-01-08,9.72,7
D7938,Diapers,2017-01-08,6.55,11
D7689,Diapers,2017-01-08,6.19,13
D2391,Diapers,2017-01-08,9.13,7
D9687,Diapers,2017-01-08,6.12,14
D8075,Diapers,2017-01-08,11.37,4
D9378,Diapers,2017-01-08,7.75,10
D1349,Diapers,2017-01-08,9.56,6
H7883,Headphones,2017-01-08,141.95,69
H1407,Headphones,2017-01-08,125.11,81
H6483,Headphones,2017-01-08,133.25,86
H27,Headphones,2017-01-08,137.46,80
H349,Headphones,2017-01-08,108.71,94
H3527,Headphones,2017-01-08,122.16,103
H6447,Headphones,2017-01-08,118.04,89
H8005,Headphones,2017-01-08,111.43,95
H4899,Headphones,2017-01-08,110.74,107
H9098,Headphones,2017-01-08,134.61,97
H2305,Headphones,2017-01-08,115.26,94
H516,Headphones,2017-01-08,117.09,97
H1404,Headphones,2017-01-08,81.2,51
H3968,Headphones,2017-01-08,82.59,45
H4794,Headphones,2017-01-08,79.54,48
H4054,Headphones,2017-01-08,84.24,44
H4533,Headphones,2017-01-08,68.98,59
H7989,Headphones,2017-01-08,88.43,45
H9113,Headphones,2017-01-08,70.32,53
H1472,Headphones,2017-01-08,86.64,40
H9403,Headphones,2017-01-08,91.21,39
H2038,Headphones,2017-01-08,80.2,52
H6770,Headphones,2017-01-08,92.5,42
H3275,Headphones,2017-01-08,87.66,44
H6714,Headphones,2017-01-08,91.54,45
H4396,Headphones,2017-01-08,82.69,50
H2401,Headphones,2017-01-08,96.82,45
H7673,Headphones,2017-01-08,88.72,39
H3396,Headphones,2017-01-08,84.86,42
H7154,Headphones,2017-01-08,85.28,52
H6631,Headphones,2017-01-08,102.95,40
H5058,Headphones,2017-01-08,79.68,56
H8990,Headphones,2017-01-08,69.39,51
H4212,Headphones,2017-01-08,85.87,45
H1747,Headphones,2017-01-08,91.57,39
H2831,Headphones,2017-01-08,88.2,38
H2244,Headphones,2017-01-08,64.72,11
H86,Headphones,2017-01-08,66.3,10
H8685,Headphones,2017-01-08,58.58,13
H3650,Headphones,2017-01-08,64.16,10
H3389,Headphones,2017-01-08,61.89,13
H2158,Headphones,2017-01-08,64.49,12
H4043,Headphones,2017-01-08,64.58,10
H3856,Headphones,2017-01-08,58.58,15
H57,Headphones,2017-01-08,61.72,12
H4639,Headphones,2017-01-08,54.7,17
H9878,Headphones,2017-01-08,57.85,13
H156,Headphones,2017-01-08,65.31,12
H5702,Headphones,2017-01-08,64.36,9
H3491,Headphones,2017-01-08,61.32,11
H7399,Headphones,2017-01-08,59.8,14
H7810,Headphones,2017-01-08,60.6,14
H1954,Headphones,2017-01-08,61.76,9
H5924,Headphones,2017-01-08,54.71,16
H1547,Headphones,2017-01-08,62.87,12
H7180,Headphones,2017-01-08,59.53,14
H1819,Headphones,2017-01-08,45.27,22
H759,Headphones,2017-01-08,64.82,10
H5926,Headphones,2017-01-08,55.98,19
H820,Headphones,2017-01-08,63.44,12
H9666,Headphones,2017-01-08,59.51,11
H7621,Headphones,2017-01-08,53.23,19
H7107,Headphones,2017-01-08,54.95,18
